"year","rcp26","rcp45","rcp60","rcp85"
2056,0.05325143,0.068609978,0.08055583,0.062601962
2057,0.052578488,0.067793821,0.079728113,0.062066174
2058,0.051905546,0.066977665,0.078900397,0.061530385
2059,0.051232604,0.066161508,0.07807268,0.060994597
2060,0.050609344,0.065332623,0.077145787,0.060528013
2061,0.050035766,0.064491009,0.07611972,0.060130632
2062,0.049462189,0.063649396,0.075093652,0.059733251
2063,0.048888611,0.062807782,0.074067584,0.05933587
2064,0.048315033,0.061966168,0.073041516,0.058938489
2065,0.047741455,0.061124555,0.072015448,0.058541108
2066,0.047167877,0.060282941,0.07098938,0.058143727
2067,0.046594299,0.059441327,0.069963312,0.057746346
2068,0.046020721,0.058599714,0.068937244,0.057348965
2069,0.045447143,0.0577581,0.067911176,0.056951584
2070,0.045013991,0.056903707,0.067004796,0.056636776
2071,0.044721265,0.056036533,0.066218102,0.056404541
2072,0.044428538,0.05516936,0.065431409,0.056172306
2073,0.044135812,0.054302187,0.064644715,0.055940071
2074,0.043843086,0.053435013,0.063858022,0.055707837
2075,0.043550359,0.05256784,0.063071328,0.055475602
2076,0.043257633,0.051700667,0.062284635,0.055243367
2077,0.042964906,0.050833494,0.061497941,0.055011132
2078,0.04267218,0.04996632,0.060711248,0.054778897
2079,0.042379453,0.049099147,0.059924554,0.054546663
2080,0.042148108,0.04858796,0.059239421,0.054295839
2081,0.041978145,0.048432758,0.058655846,0.054026427
2082,0.041808181,0.048277557,0.058072272,0.053757015
2083,0.041638218,0.048122355,0.057488698,0.053487602
2084,0.041468254,0.047967153,0.056905124,0.05321819
2085,0.04129829,0.047811952,0.05632155,0.052948778
2086,0.041128327,0.04765675,0.055737976,0.052679366
2087,0.040958363,0.047501549,0.055154402,0.052409953
2088,0.040788399,0.047346347,0.054570828,0.052140541
2089,0.040618436,0.047191146,0.053987253,0.051871129
2090,0.040427393,0.047032234,0.053496985,0.05163858
2091,0.040215271,0.046869612,0.053100023,0.051442895
2092,0.040003149,0.04670699,0.052703062,0.051247209
2093,0.039791027,0.046544368,0.0523061,0.051051524
2094,0.039578905,0.046381746,0.051909138,0.050855839
2095,0.039366783,0.046219123,0.051512176,0.050660154
2096,0.039154661,0.046056501,0.051115214,0.050464468
2097,0.038942539,0.045893879,0.050718252,0.050268783
2098,0.038730417,0.045731257,0.05032129,0.050073098
2099,0.038518295,0.045568635,0.049924328,0.049877413
2100,0.038412234,0.045487324,0.049725847,0.04977957
2101,0.038412234,0.045487324,0.049725847,0.04977957
2102,0.038412234,0.045487324,0.049725847,0.04977957
2103,0.038412234,0.045487324,0.049725847,0.04977957
2104,0.038412234,0.045487324,0.049725847,0.04977957
2105,0.038412234,0.045487324,0.049725847,0.04977957
2106,0.038412234,0.045487324,0.049725847,0.04977957
2107,0.038412234,0.045487324,0.049725847,0.04977957
2108,0.038412234,0.045487324,0.049725847,0.04977957
2109,0.038412234,0.045487324,0.049725847,0.04977957
2110,0.038412234,0.045487324,0.049725847,0.04977957
2111,0.038412234,0.045487324,0.049725847,0.04977957
2112,0.038412234,0.045487324,0.049725847,0.04977957
2113,0.038412234,0.045487324,0.049725847,0.04977957
2114,0.038412234,0.045487324,0.049725847,0.04977957
2115,0.038412234,0.045487324,0.049725847,0.04977957
2116,0.038412234,0.045487324,0.049725847,0.04977957
2117,0.038412234,0.045487324,0.049725847,0.04977957
2118,0.038412234,0.045487324,0.049725847,0.04977957
2119,0.038412234,0.045487324,0.049725847,0.04977957
2120,0.038412234,0.045487324,0.049725847,0.04977957
2121,0.038412234,0.045487324,0.049725847,0.04977957
2122,0.038412234,0.045487324,0.049725847,0.04977957
2123,0.038412234,0.045487324,0.049725847,0.04977957
2124,0.038412234,0.045487324,0.049725847,0.04977957
2125,0.038412234,0.045487324,0.049725847,0.04977957
2126,0.038412234,0.045487324,0.049725847,0.04977957
2127,0.038412234,0.045487324,0.049725847,0.04977957
2128,0.038412234,0.045487324,0.049725847,0.04977957
2129,0.038412234,0.045487324,0.049725847,0.04977957
2130,0.038412234,0.045487324,0.049725847,0.04977957
2131,0.038412234,0.045487324,0.049725847,0.04977957
2132,0.038412234,0.045487324,0.049725847,0.04977957
2133,0.038412234,0.045487324,0.049725847,0.04977957
2134,0.038412234,0.045487324,0.049725847,0.04977957
2135,0.038412234,0.045487324,0.049725847,0.04977957
2136,0.038412234,0.045487324,0.049725847,0.04977957
2137,0.038412234,0.045487324,0.049725847,0.04977957
2138,0.038412234,0.045487324,0.049725847,0.04977957
2139,0.038412234,0.045487324,0.049725847,0.04977957
2140,0.038412234,0.045487324,0.049725847,0.04977957
2141,0.038412234,0.045487324,0.049725847,0.04977957
2142,0.038412234,0.045487324,0.049725847,0.04977957
2143,0.038412234,0.045487324,0.049725847,0.04977957
2144,0.038412234,0.045487324,0.049725847,0.04977957
2145,0.038412234,0.045487324,0.049725847,0.04977957
2146,0.038412234,0.045487324,0.049725847,0.04977957
2147,0.038412234,0.045487324,0.049725847,0.04977957
2148,0.038412234,0.045487324,0.049725847,0.04977957
2149,0.038412234,0.045487324,0.049725847,0.04977957
2150,0.038412234,0.045487324,0.049725847,0.04977957
2151,0.038412234,0.045487324,0.049725847,0.04977957
2152,0.038412234,0.045487324,0.049725847,0.04977957
2153,0.038412234,0.045487324,0.049725847,0.04977957
2154,0.038412234,0.045487324,0.049725847,0.04977957
2155,0.038412234,0.045487324,0.049725847,0.04977957
2156,0.038412234,0.045487324,0.049725847,0.04977957
2157,0.038412234,0.045487324,0.049725847,0.04977957
2158,0.038412234,0.045487324,0.049725847,0.04977957
2159,0.038412234,0.045487324,0.049725847,0.04977957
2160,0.038412234,0.045487324,0.049725847,0.04977957
2161,0.038412234,0.045487324,0.049725847,0.04977957
2162,0.038412234,0.045487324,0.049725847,0.04977957
2163,0.038412234,0.045487324,0.049725847,0.04977957
2164,0.038412234,0.045487324,0.049725847,0.04977957
2165,0.038412234,0.045487324,0.049725847,0.04977957
2166,0.038412234,0.045487324,0.049725847,0.04977957
2167,0.038412234,0.045487324,0.049725847,0.04977957
2168,0.038412234,0.045487324,0.049725847,0.04977957
2169,0.038412234,0.045487324,0.049725847,0.04977957
2170,0.038412234,0.045487324,0.049725847,0.04977957
2171,0.038412234,0.045487324,0.049725847,0.04977957
2172,0.038412234,0.045487324,0.049725847,0.04977957
2173,0.038412234,0.045487324,0.049725847,0.04977957
2174,0.038412234,0.045487324,0.049725847,0.04977957
2175,0.038412234,0.045487324,0.049725847,0.04977957
2176,0.038412234,0.045487324,0.049725847,0.04977957
2177,0.038412234,0.045487324,0.049725847,0.04977957
2178,0.038412234,0.045487324,0.049725847,0.04977957
2179,0.038412234,0.045487324,0.049725847,0.04977957
2180,0.038412234,0.045487324,0.049725847,0.04977957
2181,0.038412234,0.045487324,0.049725847,0.04977957
2182,0.038412234,0.045487324,0.049725847,0.04977957
2183,0.038412234,0.045487324,0.049725847,0.04977957
2184,0.038412234,0.045487324,0.049725847,0.04977957
2185,0.038412234,0.045487324,0.049725847,0.04977957
2186,0.038412234,0.045487324,0.049725847,0.04977957
2187,0.038412234,0.045487324,0.049725847,0.04977957
2188,0.038412234,0.045487324,0.049725847,0.04977957
2189,0.038412234,0.045487324,0.049725847,0.04977957
2190,0.038412234,0.045487324,0.049725847,0.04977957
2191,0.038412234,0.045487324,0.049725847,0.04977957
2192,0.038412234,0.045487324,0.049725847,0.04977957
2193,0.038412234,0.045487324,0.049725847,0.04977957
2194,0.038412234,0.045487324,0.049725847,0.04977957
2195,0.038412234,0.045487324,0.049725847,0.04977957
2196,0.038412234,0.045487324,0.049725847,0.04977957
2197,0.038412234,0.045487324,0.049725847,0.04977957
2198,0.038412234,0.045487324,0.049725847,0.04977957
2199,0.038412234,0.045487324,0.049725847,0.04977957
2200,0.038412234,0.045487324,0.049725847,0.04977957
2201,0.038412234,0.045487324,0.049725847,0.04977957
2202,0.038412234,0.045487324,0.049725847,0.04977957
2203,0.038412234,0.045487324,0.049725847,0.04977957
2204,0.038412234,0.045487324,0.049725847,0.04977957
2205,0.038412234,0.045487324,0.049725847,0.04977957
2206,0.038412234,0.045487324,0.049725847,0.04977957
2207,0.038412234,0.045487324,0.049725847,0.04977957
2208,0.038412234,0.045487324,0.049725847,0.04977957
2209,0.038412234,0.045487324,0.049725847,0.04977957
2210,0.038412234,0.045487324,0.049725847,0.04977957
2211,0.038412234,0.045487324,0.049725847,0.04977957
2212,0.038412234,0.045487324,0.049725847,0.04977957
2213,0.038412234,0.045487324,0.049725847,0.04977957
2214,0.038412234,0.045487324,0.049725847,0.04977957
2215,0.038412234,0.045487324,0.049725847,0.04977957
2216,0.038412234,0.045487324,0.049725847,0.04977957
2217,0.038412234,0.045487324,0.049725847,0.04977957
2218,0.038412234,0.045487324,0.049725847,0.04977957
2219,0.038412234,0.045487324,0.049725847,0.04977957
2220,0.038412234,0.045487324,0.049725847,0.04977957
2221,0.038412234,0.045487324,0.049725847,0.04977957
2222,0.038412234,0.045487324,0.049725847,0.04977957
2223,0.038412234,0.045487324,0.049725847,0.04977957
2224,0.038412234,0.045487324,0.049725847,0.04977957
2225,0.038412234,0.045487324,0.049725847,0.04977957
2226,0.038412234,0.045487324,0.049725847,0.04977957
2227,0.038412234,0.045487324,0.049725847,0.04977957
2228,0.038412234,0.045487324,0.049725847,0.04977957
2229,0.038412234,0.045487324,0.049725847,0.04977957
2230,0.038412234,0.045487324,0.049725847,0.04977957
2231,0.038412234,0.045487324,0.049725847,0.04977957
2232,0.038412234,0.045487324,0.049725847,0.04977957
2233,0.038412234,0.045487324,0.049725847,0.04977957
2234,0.038412234,0.045487324,0.049725847,0.04977957
2235,0.038412234,0.045487324,0.049725847,0.04977957
2236,0.038412234,0.045487324,0.049725847,0.04977957
2237,0.038412234,0.045487324,0.049725847,0.04977957
2238,0.038412234,0.045487324,0.049725847,0.04977957
2239,0.038412234,0.045487324,0.049725847,0.04977957
2240,0.038412234,0.045487324,0.049725847,0.04977957
2241,0.038412234,0.045487324,0.049725847,0.04977957
2242,0.038412234,0.045487324,0.049725847,0.04977957
2243,0.038412234,0.045487324,0.049725847,0.04977957
2244,0.038412234,0.045487324,0.049725847,0.04977957
