"year","rcp26","rcp45","rcp60","rcp85"
2068,343.66218,360.61453,373.86532,392.20842
2069,343.71657,361.08304,374.96354,393.55468
2070,343.77096,361.54411,376.06607,394.89972
2071,343.82535,361.99783,377.17289,396.24355
2072,343.8766,362.4429,378.27692,397.58825
2073,343.92472,362.87938,379.3781,398.93384
2074,343.96971,363.30734,380.47641,400.28031
2075,344.01156,363.72685,381.57181,401.62769
2076,344.0503,364.13798,382.6643,402.97596
2077,344.08596,364.54081,383.75389,404.32511
2078,344.11855,364.93541,384.84061,405.67515
2079,344.1481,365.32185,385.92449,407.02605
2080,344.17466,365.70021,387.00554,408.37781
2081,344.19823,366.07056,388.0838,409.73041
2082,344.21833,366.43703,389.15234,411.08626
2083,344.23499,366.7997,390.2112,412.44533
2084,344.24824,367.15862,391.26039,413.80763
2085,344.25809,367.51387,392.29994,415.17314
2086,344.26458,367.8655,393.32991,416.54184
2087,344.26774,368.21354,394.35039,417.9137
2088,344.2676,368.55803,395.36146,419.28868
2089,344.26418,368.899,396.3632,420.66676
2090,344.25753,369.23649,397.35569,422.04791
2091,344.24766,369.57051,398.33903,423.4321
2092,344.23408,369.90111,399.31148,424.81407
2093,344.21681,370.2283,400.27314,426.1938
2094,344.19588,370.55212,401.22407,427.57126
2095,344.17132,370.8726,402.16437,428.94642
2096,344.14316,371.18977,403.09412,430.31928
2097,344.11144,371.50366,404.01342,431.68986
2098,344.07618,371.8143,404.92236,433.05817
2099,344.03742,372.12172,405.82103,434.42423
2100,343.99519,372.42595,406.70954,435.78807
2101,343.94952,372.72701,407.58796,437.1497
2102,343.90415,373.0207,408.44446,438.4991
2103,343.85911,373.30703,409.27914,439.83629
2104,343.81443,373.58604,410.09208,441.1613
2105,343.77014,373.85775,410.88338,442.47414
2106,343.72625,374.12223,411.65318,443.77489
2107,343.68276,374.37952,412.40169,445.06365
2108,343.63967,374.6297,413.12909,446.34053
2109,343.59697,374.87283,413.83557,447.60563
2110,343.55465,375.10897,414.52133,448.85906
2111,343.51272,375.3382,415.18655,450.10093
2112,343.47118,375.56056,415.83143,451.33133
2113,343.43001,375.77612,416.45614,452.55039
2114,343.38922,375.98494,417.06089,453.75819
2115,343.34879,376.18708,417.64583,454.95485
2116,343.30874,376.38261,418.21117,456.14045
2117,343.26905,376.57159,418.75708,457.31511
2118,343.22972,376.75407,419.28374,458.47892
2119,343.19075,376.93011,419.79131,459.63199
2120,343.15213,377.09978,420.27999,460.7744
2121,343.11387,377.26313,420.74994,461.90626
2122,343.07596,377.42022,421.20134,463.02766
2123,343.03839,377.5711,421.63435,464.13869
2124,343.00116,377.71584,422.04914,465.23946
2125,342.96427,377.85448,422.44589,466.33005
2126,342.92771,377.9871,422.82475,467.41056
2127,342.89149,378.11373,423.18589,468.48109
2128,342.8556,378.23443,423.52947,469.54171
2129,342.82004,378.34927,423.85566,470.59252
2130,342.7848,378.45829,424.16461,471.63362
2131,342.74988,378.56154,424.45648,472.66508
2132,342.71527,378.65908,424.73143,473.68701
2133,342.68099,378.75097,424.98962,474.69947
2134,342.64701,378.83725,425.23119,475.70257
2135,342.61335,378.91798,425.45631,476.69639
2136,342.57999,378.99321,425.66512,477.68101
2137,342.54693,379.06298,425.85777,478.65651
2138,342.51418,379.12735,426.03441,479.62298
2139,342.48172,379.18636,426.19519,480.58051
2140,342.44956,379.24007,426.34026,481.52917
2141,342.41769,379.28853,426.46976,482.46904
2142,342.38611,379.33178,426.58383,483.40021
2143,342.35482,379.36986,426.68261,484.32275
2144,342.32382,379.40284,426.76625,485.23675
2145,342.29309,379.43075,426.83488,486.14228
2146,342.26265,379.45364,426.88865,487.03942
2147,342.23248,379.47156,426.92769,487.92825
2148,342.20259,379.48455,426.95213,488.80884
2149,342.17297,379.49266,426.96211,489.68127
2150,342.14362,379.49266,426.96211,490.54562
2151,342.11454,379.49266,426.96209,491.40195
2152,342.08572,379.49267,426.96209,492.24517
2153,342.05716,379.49268,426.96207,493.07536
2154,342.02887,379.49266,426.96207,493.89259
2155,342.00083,379.49265,426.96207,494.69693
2156,341.97304,379.49263,426.96207,495.48849
2157,341.94551,379.49261,426.96207,496.26737
2158,341.91823,379.49259,426.96207,497.03369
2159,341.8912,379.49257,426.96207,497.78757
2160,341.86441,379.49255,426.96207,498.52912
2161,341.83787,379.49254,426.96207,499.25847
2162,341.81157,379.49252,426.96207,499.9757
2163,341.78551,379.4925,426.96207,500.68095
2164,341.75969,379.49249,426.96207,501.37433
2165,341.7341,379.49247,426.96206,502.05593
2166,341.70874,379.49245,426.96206,502.72587
2167,341.68362,379.49243,426.96206,503.38426
