"year","rcp26","rcp45","rcp60","rcp85"
2009,-0.70208679,-0.68598717,-0.69706186,-0.68528005
2010,-0.70042388,-0.68251133,-0.69546796,-0.6832814
2011,-0.69692991,-0.67900505,-0.69323619,-0.682917
2012,-0.69341185,-0.67547834,-0.6909938,-0.68255094
2013,-0.68986932,-0.67193092,-0.68874066,-0.68218324
2014,-0.68630193,-0.66836253,-0.68647666,-0.68181388
2015,-0.68270929,-0.66477289,-0.68420169,-0.68144285
2016,-0.67909099,-0.66116171,-0.68191562,-0.68107016
2017,-0.67544663,-0.65752871,-0.67961833,-0.68069579
2018,-0.67177577,-0.65387359,-0.67730971,-0.68031975
2019,-0.66807797,-0.65019605,-0.67498961,-0.67994203
2020,-0.66328906,-0.64691869,-0.67245925,-0.67865241
2021,-0.65737714,-0.64404592,-0.6697157,-0.67644546
2022,-0.65139385,-0.64115621,-0.6669565,-0.67422951
2023,-0.64533719,-0.63824931,-0.66418147,-0.67200446
2024,-0.63920511,-0.63532501,-0.66139039,-0.66977025
2025,-0.63299546,-0.63238305,-0.65858306,-0.66752678
2026,-0.62670599,-0.62942321,-0.65575926,-0.66527396
2027,-0.62033433,-0.62644523,-0.65291878,-0.66301171
2028,-0.61387803,-0.62344885,-0.65006138,-0.66073993
2029,-0.60733451,-0.62043383,-0.64718685,-0.65845854
2030,-0.6013945,-0.61714551,-0.64591863,-0.65498858
2031,-0.59608476,-0.61357908,-0.64626957,-0.65030588
2032,-0.5907202,-0.60998702,-0.64662033,-0.64558057
2033,-0.5852995,-0.60636891,-0.6469709,-0.64081174
2034,-0.57982132,-0.60272433,-0.6473213,-0.63599848
2035,-0.57428423,-0.59905283,-0.64767151,-0.63113985
2036,-0.56868679,-0.59535396,-0.64802154,-0.62623485
2037,-0.56302746,-0.59162724,-0.64837138,-0.62128248
2038,-0.55730466,-0.5878722,-0.64872105,-0.61628169
2039,-0.55151675,-0.58408835,-0.64907053,-0.61123139
2040,-0.54703851,-0.58000097,-0.64823463,-0.60679428
2041,-0.54390658,-0.57560339,-0.64620686,-0.60298841
2042,-0.54075677,-0.57116702,-0.64417022,-0.59915578
2043,-0.53758883,-0.5666911,-0.6421246,-0.59529598
2044,-0.53440253,-0.56217481,-0.64006992,-0.59140856
2045,-0.53119762,-0.55761731,-0.63800608,-0.58749307
2046,-0.52797386,-0.55301774,-0.63593301,-0.58354904
2047,-0.52473099,-0.5483752,-0.6338506,-0.57957601
2048,-0.52146875,-0.54368878,-0.63175876,-0.57557348
2049,-0.51818687,-0.53895752,-0.62965739,-0.57154095
2050,-0.51579242,-0.53456217,-0.62769343,-0.56817158
2051,-0.51429536,-0.53051406,-0.62586907,-0.56547879
2052,-0.51279166,-0.52643495,-0.62403798,-0.56277334
2053,-0.51128127,-0.52232429,-0.6222001,-0.56005509
2054,-0.50976413,-0.51818152,-0.62035538,-0.55732391
2055,-0.50824016,-0.51400605,-0.61850376,-0.55457965
2056,-0.50670932,-0.5097973,-0.61664518,-0.55182219
2057,-0.50517154,-0.50555464,-0.61477958,-0.54905136
2058,-0.50362675,-0.50127745,-0.6129069,-0.54626703
2059,-0.50207489,-0.49696509,-0.61102708,-0.54346904
2060,-0.49983273,-0.49268952,-0.60724956,-0.54103068
2061,-0.49689343,-0.48845279,-0.6015302,-0.53895681
2062,-0.49393769,-0.48418254,-0.59574332,-0.5368756
2063,-0.49096531,-0.47987816,-0.58988709,-0.53478701
2064,-0.48797607,-0.47553902,-0.58395959,-0.53269096
2065,-0.48496976,-0.47116447,-0.57795883,-0.53058741
2066,-0.48194613,-0.46675385,-0.57188272,-0.52847629
2067,-0.47890497,-0.46230645,-0.5657291,-0.52635754
2068,-0.47584603,-0.45782158,-0.55949569,-0.52423109
2069,-0.47276908,-0.45329849,-0.55318009,-0.52209689
2070,-0.46976683,-0.44881865,-0.54787645,-0.52024884
2071,-0.46684162,-0.44438434,-0.54362013,-0.51868979
2072,-0.46390118,-0.43991368,-0.5393261,-0.51712672
2073,-0.46094531,-0.43540598,-0.53499362,-0.51555963
2074,-0.45797383,-0.43086051,-0.53062187,-0.51398847
2075,-0.45498655,-0.42627656,-0.52621004,-0.51241322
2076,-0.45198329,-0.42165335,-0.52175729,-0.51083387
2077,-0.44896384,-0.41699011,-0.51726275,-0.50925039
2078,-0.445928,-0.41228603,-0.5127255,-0.50766275
2079,-0.44287558,-0.40754027,-0.50814461,-0.50607093
2080,-0.44038872,-0.40468785,-0.50480341,-0.50384003
2081,-0.43847442,-0.40375947,-0.50272847,-0.50096224
2082,-0.43655262,-0.40282962,-0.50064447,-0.4980697
2083,-0.43462326,-0.40189828,-0.49855133,-0.49516223
2084,-0.43268626,-0.40096547,-0.49644895,-0.49223965
2085,-0.43074155,-0.40003116,-0.49433723,-0.4893018
2086,-0.42878906,-0.39909536,-0.49221608,-0.48634848
2087,-0.42682872,-0.39815805,-0.4900854,-0.48337952
2088,-0.42486046,-0.39721924,-0.4879451,-0.48039472
2089,-0.4228842,-0.39627892,-0.48579508,-0.47739388
2090,-0.42068335,-0.39533801,-0.48376869,-0.47506815
2091,-0.41825618,-0.39439642,-0.48186779,-0.47342606
2092,-0.41581855,-0.39345318,-0.47995949,-0.47177916
2093,-0.41337038,-0.39250827,-0.47804373,-0.4701274
2094,-0.41091154,-0.3915617,-0.47612042,-0.46847075
2095,-0.40844194,-0.39061345,-0.47418951,-0.46680918
2096,-0.40596146,-0.38966352,-0.47225093,-0.46514266
2097,-0.40346999,-0.38871191,-0.47030461,-0.46347115
2098,-0.40096743,-0.3877586,-0.46835047,-0.46179462
2099,-0.39845365,-0.38680359,-0.46638844,-0.46011304
2100,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2101,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2102,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2103,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2104,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2105,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2106,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2107,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2108,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2109,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2110,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2111,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2112,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2113,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2114,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2115,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2116,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2117,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2118,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2119,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2120,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2121,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2122,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2123,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2124,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2125,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2126,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2127,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2128,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2129,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2130,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2131,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2132,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2133,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2134,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2135,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2136,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2137,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2138,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2139,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2140,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2141,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2142,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2143,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2144,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2145,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2146,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2147,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2148,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2149,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2150,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2151,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2152,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2153,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2154,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2155,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2156,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2157,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2158,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2159,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2160,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2161,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2162,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2163,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2164,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2165,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2166,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2167,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2168,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2169,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2170,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2171,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2172,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2173,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2174,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2175,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2176,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2177,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2178,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2179,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2180,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2181,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2182,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2183,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2184,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2185,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2186,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2187,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2188,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2189,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2190,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2191,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2192,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2193,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2194,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2195,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2196,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2197,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2198,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2199,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2200,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2201,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2202,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2203,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2204,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2205,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2206,-0.39719252,-0.38632544,-0.46540444,-0.45927034
2207,-0.39719252,-0.38632544,-0.46540444,-0.45927034
