*year,value
"1927.25",-0.00923338710636862
"1927.333",-0.00867173644539165
"1927.417",-0.00888377800835344
"1927.5",-0.00948657959203589
"1927.583",-0.0114547419406778
"1927.667",-0.0116985511348222
"1927.75",-0.0119483611304432
"1927.833",-0.0111127155016565
"1927.917",-0.00995102481450488
"1928",-0.010207653874143
"1928.083",-0.0103084766053467
"1928.167",-0.0098220212758407
"1928.25",-0.00948912349691583
"1928.333",-0.00892656946679099
"1928.417",-0.00913949184647281
"1928.5",-0.00974643933559696
"1928.583",-0.0117243164530519
"1928.667",-0.0119686545742097
"1928.75",-0.132905015550516
"1928.833",-0.191283400949229
"1928.917",-0.0886782698143903
"1929",-0.0779239269819077
"1929.083",-0.274071720964783
"1929.167",-0.186310943385802
"1929.25",-0.099784358912916
"1929.333",-0.236053824258562
"1929.417",-0.131680484416309
"1929.5",-0.469212576506123
"1929.583",-0.311690284959162
"1929.667",-0.166026012644475
"1929.75",-0.226544748971447
"1929.833",-0.0893117964995061
"1929.917",-0.0982478929229209
"1930",-0.0107378271373715
"1930.083",-0.0108386213301014
"1930.167",-0.0103467850691343
"1930.25",-0.0100105114147438
"1930.333",-0.00944620848649144
"1930.417",-0.00966072608753807
"1930.5",-0.0102762449658181
"1930.583",-0.0122739225163014
"1930.667",-0.0125193609175861
"1930.75",-0.0127752801818348
"1930.833",-0.0119301159020629
"1930.917",-0.0107529014375316
"1931",-0.011008012795099
"1931.083",-0.0111086536253337
"1931.167",-0.0106140807537048
"1931.25",-0.0102761181514363
"1931.333",-0.00971092699873216
"1931.417",-0.00992632002905752
"1931.5",-0.0105461880988971
"1931.583",-0.0125539939641726
"1931.667",-0.0127998945031639
"1931.75",-0.0130579079107358
"1931.833",-0.0122095632298262
"1931.917",-0.0110269808235533
"1932",-0.0112814409142948
"1932.083",-0.0113821234074088
"1932.167",-0.0108847240895348
"1932.25",-0.131622420714139
"1932.333",-0.262121074840909
"1932.417",-0.233677369883219
"1932.5",-0.233431953585409
"1932.583",-0.273435967156335
"1932.667",-0.173764358919281
"1932.75",-0.313361708358699
"1932.833",-0.222079349270772
"1932.917",-0.0897785483549617
"1933",-0.111021605075004
"1933.083",-0.122837876366287
"1933.167",-0.0347172581002417
"1933.25",-0.152672463640412
"1933.333",-0.0102502647784719
"1933.417",-0.0104673874168919
"1933.5",-0.0110960032846592
"1933.583",-0.0131245564856296
"1933.667",-0.0133715346176339
"1933.75",-0.0136337308645505
"1933.833",-0.012778833857828
"1933.917",-0.0115853843838765
"1934",-0.0118384769175428
"1934.083",-0.0119390501353895
"1934.167",-0.0114360520987403
"1934.25",-0.0110929039944432
"1934.333",-0.0105248539511252
"1934.417",-0.0107428458083015
"1934.5",-0.0113759758131224
"1934.583",-0.0134150535751916
"1934.667",-0.0136625700771966
"1934.75",-0.0139269936569571
"1934.833",-0.0130686542099388
"1934.917",-0.0118696718038563
"1935",-0.0121220210651716
"1935.083",-0.0122225631406146
"1935.167",-0.0117165993325026
"1935.25",-0.0113717055026823
"1935.333",-0.010802799260258
"1935.417",-0.0110216073596844
"1935.5",-0.0116593401249681
"1935.583",-0.0137089789181206
"1935.667",-0.0139570634958789
"1935.75",-0.0142236124661221
"1935.833",-0.0133619425178659
"1935.917",-0.0121574309807916
"1936",-0.0124089145102225
"1936.083",-0.0125094152819489
"1936.167",-0.0120005578042965
"1936.25",-0.0116538471646583
"1936.333",-0.011083946834561
"1936.417",-0.0113037013577701
