*year,value
"1935.5",0.0389621734619141
"1935.667",0.0552829742431641
"1935.833",0.00775184631347656
"1936",0.0650882720947266
"1936.167",0.104928970336914
"1936.333",0.117575454711914
"1936.5",0.114381790161133
"1936.667",0.132849502563477
"1936.833",0.0985950469970703
"1937",0.11807746887207
"1937.167",0.109062576293945
"1937.333",0.0760364532470703
"1937.5",0.0871128082275391
"1937.667",0.116165542602539
"1937.833",0.155429458618164
"1938",0.0670963287353516
"1938.167",0.0946323394775391
"1938.333",0.120737075805664
"1938.5",0.0954761505126953
"1938.667",0.108688735961914
"1938.833",0.0881916046142578
"1939",0.148016738891602
"1939.167",0.111444473266602
"1939.333",0.140219497680664
"1939.5",0.0309940338134766
"1939.667",0.0130603790283203
"1939.833",0.108005142211914
"1940",0.0511066436767578
"1940.167",0.0707386016845703
"1940.333",0.0590320587158203
"1940.5",0.0466953277587891
"1940.667",0.0756305694580078
"1940.833",0.0892276763916016
"1941",0.0772327423095703
"1941.167",0.0599826812744141
"1941.333",0.0420810699462891
"1941.5",0.0304920196533203
"1941.667",0.00587196350097656
"1941.833",0.0464817047119141
"1942",0.0184757232666016
"1942.167",0.0108493804931641
"1942.333",0.0446125030517578
"1942.5",0.0169055938720703
"1942.667",0.0176746368408203
"1942.833",0.000371170043945312
"1943",-0.0135143280029297
"1943.167",-0.0314479827880859
"1943.333",0.0168949127197266
"1943.5",0.00553016662597656
"1943.667",-0.0110042572021484
"1943.833",-0.0107692718505859
"1944",-0.00310020446777344
"1944.167",-0.00799217224121094
"1944.333",-0.00370903015136719
"1944.5",0.00478248596191406
"1944.667",0.00506019592285156
"1944.833",0.00530586242675781
"1945",0.0344440460205078
"1945.167",0.0143421173095703
"1945.333",0.0578464508056641
"1945.5",0.0492053985595703
"1945.667",0.0442813873291016
"1945.833",0.0902637481689453
"1946",-0.0157787322998047
"1946.167",0.0922718048095703
"1946.333",0.131589126586914
"1946.5",0.00827522277832031
"1946.667",0.122723770141602
"1946.833",0.0876575469970703
"1947",0.0870487213134766
"1947.167",0.0261341094970703
"1947.333",0.150793838500977
"1947.5",0.136694717407227
"1947.667",0.199467849731445
"1947.833",0.202789688110352
"1948",0.212274551391602
"1948.167",0.123653030395508
"1948.333",0.117201614379883
"1948.5",0.183467483520508
"1948.667",0.159755325317383
"1948.833",0.135658645629883
"1949",0.0787494659423828
"1949.167",0.164316177368164
"1949.333",0.187451553344727
"1949.5",0.111551284790039
"1949.667",0.122456741333008
"1949.833",0.139877700805664
"1950",0.106479366755065
"1950.167",0.0641952577184497
"1950.333",0.117316655643668
"1950.5",0.085581957909352
"1950.667",0.0975656290523204
"1950.833",0.0620387155501419
"1951",0.0471989712472521
"1951.167",0.00701257049061041
"1951.333",-0.0845413645759834
"1951.5",0.0864147432388734
"1951.667",0.0605650667284408
"1951.833",0.0497991655693738
"1952",0.0415509287516329
"1952.167",0.0292034524385883
"1952.333",0.0320667016701464
"1952.5",0.0166385650634766
"1952.667",0.0266585365670437
"1952.833",0.00480034624943642
"1953",0.0181893235545886
"1953.167",-0.00290269069985811
"1953.333",0.00824037770755694
"1953.5",0.00354002675700826
"1953.667",0.00882941699417756
"1953.833",0.00794060503849892
"1954",0.00437442973508268
"1954.167",-0.000513614592023259
"1954.333",0.00550109988352574
"1954.5",0.00761919329244733
"1954.667",0.0144270412257356
"1954.833",0.0132258493392044
"1955",0.0220519179004896
"1955.167",0.0388515097196148
"1955.333",0.029475909373798
"1955.5",0.0451744694863635
"1955.667",0.0551309866983559
"1955.833",0.0773393787321595
"1956",0.031975275675461
"1956.167",0.151715919619704
"1956.333",0.11610916012624
"1956.5",0.121149850660748
"1956.667",0.195881959258526
"1956.833",0.143958251202673
"1957",0.265172686819312
"1957.167",0.209705121399941
"1957.333",0.134827441856521
"1957.5",0.225209082326592
"1957.667",0.136667051471642
"1957.833",0.251231340502142
"1958",0.231561815940722
"1958.167",0.157961066824481
"1958.333",0.26471340617195
"1958.5",0.200378159553782
"1958.667",0.22724042173291
"1958.833",0.200675170147986
"1959",0.169846479771496
"1959.167",0.171410213532977
"1959.333",0.183330029346905
"1959.5",0.155288536317869
"1959.667",0.201047434572303
"1959.833",0.141423140979191
"1960",0.148785425821922
"1960.167",0.149067344040151
"1960.333",0.14131667965749
"1960.5",0.126627903599888
"1960.667",0.155981376522874
"1960.833",0.122922334514686
"1961",0.122219402507216
"1961.167",0.0778104000404141
"1961.333",0.0554920446677443
"1961.5",0.0770825170701357
"1961.667",0.0649520436271416
"1961.833",0.0534899414562801
"1962",0.0144574375475827
"1962.167",0.0421427054483559
"1962.333",0.0429621774642044
"1962.5",0.0338648519208277
"1962.667",0.0155757028548294
"1962.833",0.0257189453625301
"1963",0.0198664455090579
"1963.167",0.0131505559702532
"1963.333",0.0088658379726553
"1963.5",0.0157689125307286
"1963.667",-0.00344375235133612
"1963.833",0.0260089123835257
"1964",0.0125017547607342
"1964.167",0.0116289295134095
"1964.333",0.00495863742514189
"1964.5",0.000410449120289513
"1964.667",0.00328887564235174
"1964.833",0.00383098789903897
"1965",0.00282258502508625
"1965.167",0.00934806573587821
"1965.333",0.0121549324910973
"1965.5",0.017390035813861
"1965.667",0.00953192163686935
"1965.833",0.00921183726825348
"1966",0.0221609018616562
"1966.167",0.0081682361540345
"1966.333",0.0622204702408737
"1966.5",0.0560540845317405
"1966.667",0.0565331943699675
"1966.833",0.064947491004807
"1967",0.0584264916888799
"1967.167",0.105193022430927
"1967.333",0.0842936844122221
"1967.5",0.0729154894428689
"1967.667",0.128733231591383
"1967.833",0.0814346376012622
"1968",0.116747309366843
"1968.167",0.154861781636231
"1968.333",0.0818538290555523
"1968.5",0.101527884698697
"1968.667",0.110344489676044
"1968.833",0.104149071114972
"1969",0.127519788580406
"1969.167",0.100338876442834
"1969.333",0.106091289832932
"1969.5",0.135968743601143
"1969.667",0.125449039896972
"1969.833",0.0982488726006238
"1970",0.0877381082308602
"1970.167",0.129889247456543
"1970.333",0.12666564065903
"1970.5",0.122342694190257
"1970.667",0.119103735001352
"1970.833",0.122585440463718
"1971",0.0891530893616562
"1971.167",0.11734362117578
"1971.333",0.0926277848540792
"1971.5",0.0470636552380029
"1971.667",0.0658271977158961
"1971.833",0.0630238329778024
"1972",0.0764669036865314
"1972.167",0.093785901929499
"1972.333",0.0605591132992799
"1972.5",0.0888166243030128
"1972.667",0.0785892486572266
"1972.833",0.0610476446933603
"1973",0.0596618846311401
"1973.167",0.0248693559990613
"1973.333",0.0515081499443738
"1973.5",0.0383288844939329
"1973.667",0.0193466749347579
"1973.833",0.029913311317307
"1974",0.0187270019013908
"1974.167",0.0117385426505791
"1974.333",0.0363002902171729
"1974.5",0.00803403546731829
"1974.667",0.00584990079285603
"1974.833",0.0267972164466641
"1975",0.013703601643175
"1975.167",0.0186963503478069
"1975.333",0.0144371970755344
"1975.5",0.00709443861439922
"1975.667",0.0335336966592934
"1975.833",0.0221118676857714
"1976",0.013290379842141
"1976.167",0.000114647286847003
"1976.333",0.0161748979912488
"1976.5",0.0111071063626184
"1976.667",0.0185321057429007
"1976.833",0.012310071851374
"1977",0.0267291764081676
"1977.167",0.0327030181884766
"1977.333",0.0408227951800256
"1977.5",0.0660320035872985
"1977.667",0.0339795034439987
"1977.833",0.117300546364709
"1978",0.101973006684887
"1978.167",0.0982236580770348
"1978.333",0.132904134031213
"1978.5",0.161944272441229
"1978.667",0.120749332865722
"1978.833",0.0805815462206283
"1979",0.162353017774683
"1979.167",0.226192267996356
"1979.333",0.144248568425405
"1979.5",0.157413396527693
"1979.667",0.152150169747785
"1979.833",0.173271185452825
"1980",0.172448450724289
"1980.167",0.161873170196026
"1980.333",0.152376049854718
"1980.5",0.175772574640104
"1980.667",0.151650431898776
"1980.833",0.138734642404034
"1981",0.18193247520316
"1981.167",0.200953580512356
"1981.333",0.167155612883039
"1981.5",0.10747521923434
"1981.667",0.15393094547461
"1981.833",0.163919048621995
"1982",0.113425736508117
"1982.167",0.0700464279925256
"1982.333",0.0608637887923294
"1982.5",0.0923762044598902
"1982.667",0.157117430890173
"1982.833",0.124965411326923
"1983",0.119650494850293
"1983.167",0.099201771470365
"1983.333",0.0786687444468157
"1983.5",0.125702433432303
"1983.667",0.0929401647849318
"1983.833",0.087454605102539
"1984",-0.0113602956135935
"1984.167",0.0448679752037265
"1984.333",0.0433190330130344
"1984.5",0.0670584278722117
"1984.667",0.0296933846395348
"1984.833",0.00966464808728915
"1985",0.00493962562691763
"1985.167",-0.000627780351487672
"1985.333",0.00699821222025321
"1985.5",0.0166926599318174
"1985.667",0.00494427915478468
"1985.833",0.0101920518718828
"1986",0.00626227815273523
"1986.167",0.0137956275314764
"1986.333",0.0177515061175256
"1986.5",0.00397864310972409
"1986.667",0.00385830363288733
"1986.833",0.0151407523233559
"1987",0.0061916739253661
"1987.167",-0.00160484313964844
"1987.333",0.0264333568635436
"1987.5",0.0283599238241834
"1987.667",0.0328213863685392
"1987.833",0.0570189241503158
"1988",0.0769265492757029
"1988.167",0.0611337943155434
"1988.333",0.0945857626493023
"1988.5",0.0575129232098902
"1988.667",0.125747411759164
"1988.833",0.104210356415302
"1989",0.151085669307372
"1989.167",0.143300222177959
"1989.333",0.155849700677584
"1989.5",0.201733632241525
"1989.667",0.166147382142128
"1989.833",0.207969521694486
"1990",0.196748500759327
"1990.167",0.19776044126416
"1990.333",0.180218487098557
"1990.5",0.105557780111991
"1990.667",0.186963021950646
"1990.833",0.0683584557204767
"1991",0.0840771885241452
"1991.167",0.247175654426945
"1991.333",0.137538353341534
"1991.5",0.175704353086428
"1991.667",0.158632403514423
"1991.833",0.113216143748798
"1992",0.16370592753093
"1992.167",0.204604783605356
"1992.333",0.138363428584847
"1992.5",0.0736824650918322
"1992.667",0.0714342773937801
"1992.833",0.0989100534407669
"1993",0.0736024177680406
"1993.167",0.0961613201704097
"1993.333",0.0815607102190881
"1993.5",0.0625868151264626
"1993.667",0.0174419278004052
"1993.833",0.0170994305219722
"1994",0.0201695005772592
"1994.167",0.0428007344730702
"1994.333",0.0168868580802666
"1994.5",0.0108073449904111
"1994.667",-0.00166963045714397
"1994.833",0.0162634990254276
"1995",0.0251534348827136
"1995.167",0.00707735780810594
"1995.333",0.00718171791950795
"1995.5",0.0131961330290892
"1995.667",0.00506089632628459
"1995.833",0.00168705299252565
"1996",-0.00440900166831284
"1996.167",-0.0150984654661215
"1996.333",-0.00732994079589844
"1996.5",-0.00676004963535775
"1996.667",-0.00104732200747435
"1996.833",-0.00635918163863494
"1997",0.00434836048189595
"1997.167",0.00391958893321771
"1997.333",0.00942791172716397
"1997.5",0.0166644065610683
"1997.667",0.0254580450839853
"1997.833",0.0331134545998339
"1998",0.0467586905269286
"1998.167",0.0487496110259542
"1998.333",0.0640565778388293
"1998.5",0.0910462287164478
"1998.667",0.105301584962928
"1998.833",0.121591567993164
"1999",0.141278561091002
"1999.167",0.11316466409653
"1999.333",0.1274507929067
"1999.5",0.140267390589565
"1999.667",0.124924787927847
"1999.833",0.115042445698731
"2000",0.169680964152008
"2000.167",0.134247157612793
"2000.333",0.109964170612267
"2000.5",0.178312277024798
"2000.667",0.173731700709624
"2000.833",0.201711417026218
"2001",0.191995206929857
"2001.167",0.103570537879807
"2001.333",0.140715033109075
"2001.5",0.142074572655446
"2001.667",0.13449685143641
"2001.833",0.169926759063213
"2002",0.272410525305798
"2002.167",0.182463280099347
"2002.333",0.148567255989445
"2002.5",0.066647031230292
"2002.667",0.113943162511606
"2002.833",0.145795059204102
"2003",0.149158717009999
"2003.167",0.0692717817963114
"2003.333",0.0519959809350212
"2003.5",0.0766452789306641
"2003.667",0.0104953265581059
"2003.833",0.0658261471107267
"2004",0.0471371714274142
"2004.167",0.0553733262859453
"2004.333",0.0302992336085481
"2004.5",-0.0127604453794277
"2004.667",0.0419819628606149
"2004.833",0.0398086110099541
"2005",-0.00305566949359104
"2005.167",0.00504303603876224
"2005.333",-0.0104999667308448
"2005.5",0.00544575106713978
"2005.667",-0.0040559049512467
"2005.833",-0.00965563039310382
"2006",0.00583430791306228
"2006.167",-0.0113548091200414
"2006.333",0.00654715240978021
"2006.5",-0.0215327724333861
"2006.667",-0.008624986742376
"2006.833",-0.0358062431460326
"2007",-0.0289489552126099
